id,weight
6925,6.72
6926,6.71
6927,5.25
6928,8.26
6929,7.55
6931,6.52
6943,2.45
6944,5.97
6946,5.74
6947,1.94
6948,5.41
6958,6.42
6977,5.62
6979,12.49
6999,4.46
7000,2.49
7001,8.31
7002,7.42
7003,8.68
7005,7.63
7025,8.76
7026,1.59
7027,11.88
7028,10.29
7033,8.87
7034,9.57
7035,11.45
7036,11.7
7037,5.19
7038,8.02
7039,7.48
7059,10.99
7061,7.1
7062,6.78
7063,8.29
7064,10.17
7065,8.49
7075,12.8
7090,7.53
7091,3.46
7092,2.2
7093,3.53
7095,12.5
7096,5.47
7097,3.09
7098,6.77
7099,5.79
7100,6.36
7123,1.33
7124,7.85
7125,4.94
7132,1.3
7135,3.34
7136,3.39
7137,3.4
7138,8.8
7149,6.0
7150,2.28
7152,6.81
7206,9.87
7209,2.01
7210,2.37
7211,1.15
7212,2.29
7213,2.31
7214,2.25
7215,2.16
7216,1.21
7217,1.69
7218,1.65
7219,1.55
7220,2.07
7221,2.14
7223,2.16
7224,1.9
7225,1.92
7253,1.64
7254,5.96
7259,8.09
7264,11.6
7266,4.31
7267,1.53
7269,10.02
7270,12.39
7271,9.75
7282,4.57
7283,4.6
7284,3.29
7288,1.78
7308,6.2
7310,6.02
7311,6.4
7321,3.01
7323,4.1
7328,4.89
7329,9.04
7330,4.41
7331,4.86
7337,6.65
7338,6.34
7339,6.63
7340,6.35
7352,2.12
7353,2.22
7354,2.24
7355,2.22
7356,1.92
7357,2.33
7371,1.4
7372,7.05
7373,5.58
7374,7.5
7375,6.2
7376,7.99
7379,8.78
7380,7.4
7400,12.85
7402,7.56
7403,3.55
7404,3.59
7410,5.6
7411,4.64
7412,4.68
7415,8.27
7416,8.25
7419,3.26
7420,3.59
7421,3.44
7422,4.94
7423,4.99
7424,5.85
7425,6.16
7426,6.43
7427,6.01
7445,6.18
7446,3.89
7447,4.97
7455,6.94
7456,8.7
7458,10.56
7465,4.51
7469,7.79
7485,8.62
7486,7.93
7487,7.94
7488,7.19
7489,5.58
7490,7.81
7491,6.72
7493,4.18
7495,5.56
7497,5.3
7498,4.74
7500,1.7
7508,2.25
7509,3.93
7510,5.31
7511,8.35
7512,3.88
7515,8.14
7516,8.24
7517,7.12
7518,6.41
7519,11.12
7529,5.49
7530,5.99
7534,6.41
7541,1.81
7542,4.25
7543,9.7
7551,8.71
7563,11.66
7564,13.07
7566,1.52
7567,1.67
7570,9.52
7571,2.25
7572,2.9
7573,5.15
7574,8.0
7575,6.94
7576,7.22
7577,2.76
7578,4.6
7579,5.25
7603,9.74
7604,7.87
7605,4.0
7606,5.08
7613,3.7
7614,8.49
7615,5.4
7616,4.07
7618,6.0
7619,8.0
7620,1.66
7625,2.32
7626,1.95
7627,8.65
7628,4.32
7633,5.57
7634,6.68
7635,6.27
7636,2.15
7637,4.51
7638,10.45
7639,1.93
7645,5.99
7646,7.13
7647,6.93
7664,2.02
7665,5.26
7666,6.42
7667,4.55
7669,1.41
7670,1.22
7671,5.63
7673,3.79
7675,1.94
7676,1.9
7677,2.0
7678,1.72
7679,1.87
7680,1.88
7681,1.91
7682,1.68
7683,1.99
7684,2.02
7685,2.0
7686,1.95
7687,1.91
7688,1.87
7689,1.51
7690,1.84
7691,1.76
7692,1.75
7712,11.65
7713,8.02
7714,12.1
7716,1.91
7717,2.11
7718,2.27
7719,1.34
7720,1.42
7721,0.95
7722,1.18
7723,1.95
7724,1.8
7725,1.71
7726,1.49
7727,1.44
7728,0.87
7729,1.99
7730,1.89
7731,1.94
7732,1.03
7733,1.28
7734,1.9
7735,1.85
7736,1.45
7737,1.49
7738,1.96
7739,1.95
7740,1.79
7741,1.13
7742,1.43
7743,0.64
7744,1.92
7745,1.62
7746,2.01
7747,1.45
7748,1.91
7749,1.67
7750,1.35
7751,2.19
7752,2.01
7753,1.98
7754,0.68
7755,2.11
7756,1.95
7757,1.23
7758,1.73
7759,2.14
7760,5.5
7762,4.81
7775,11.73
7779,5.87
7782,5.76
7795,1.52
7796,2.52
7800,7.6
7801,4.33
7806,7.96
7807,3.25
7808,6.06
7869,12.71
7870,8.08
7871,7.5
7872,5.78
7873,7.9
7874,6.49
7875,6.56
7876,4.29
7885,1.29
7886,1.37
7887,5.49
7888,5.36
7889,3.93
7890,3.41
7891,5.93
7892,5.94
7893,5.52
7894,4.88
7895,4.63
7896,5.53
7897,6.58
7898,4.02
7899,6.17
7900,6.87
7920,11.73
7964,4.91
7965,7.16
7966,2.61
7967,1.65
7968,1.58
7969,1.25
7970,1.37
7971,6.03
7972,2.86
7973,2.78
7974,4.63
7975,4.39
7976,4.1
7977,5.66
7978,1.73
7979,2.51
7980,2.47
7981,3.21
7982,1.54
7983,4.01
7984,4.54
7988,9.75
7997,11.69
7998,2.03
7999,5.26
8006,5.25
8010,7.83
8013,6.04
8042,5.73
8043,5.74
8044,6.85
8045,11.44
8056,5.36
8057,6.57
8058,1.32
8059,2.1
8065,5.82
8066,5.42
8067,4.5
8068,7.29
8069,8.55
8070,6.16
8071,6.26
8072,6.58
8073,7.44
8074,7.47
8075,7.26
8078,5.98
8134,8.63
8135,2.82
8136,3.27
8137,6.07
8139,2.73
8149,3.62
9180,1.78
9189,3.24
9193,9.02
9196,1.92
9197,1.92
9198,6.73
9199,5.15
9202,10.15
9203,1.67
9204,5.78
9205,12.28
9206,6.68
9208,2.22
9209,5.72
9210,3.15
9211,4.13
9212,4.44
9213,4.5
9214,5.56
9220,4.72
9233,5.26
9290,6.81
9291,9.34
9292,7.56
9293,8.64
9294,8.27
9441,5.43
9442,5.68
9443,2.3
9444,3.82
9445,4.86
9446,7.97
9447,3.06
9452,6.82
9453,4.31
9454,2.4
9456,4.06
9459,7.39
9466,6.1
9472,6.66
9486,1.95
9487,1.2
9488,0.97
9489,5.73
9490,11.38
9491,12.17
9492,12.6
9506,4.09
9512,3.49
9521,2.2
9522,5.57
9523,5.78
9524,2.15
9525,2.13
9526,9.6
9529,7.53
9530,3.26
9537,1.86
9539,2.89
9548,2.46
9550,5.57
9551,4.14
9552,4.16
9558,2.78
9559,1.5
9561,8.63
9563,7.01
9564,4.37
9565,4.3
9700,6.17
9738,3.21
9756,4.87
9757,8.31
9758,7.34
9759,7.16
9760,7.88
9761,7.84
9765,0.59
9766,1.54
9768,1.36
9773,4.41
9774,2.3
9775,4.19
9776,2.36
9777,5.46
9778,1.26
9794,6.62
9795,2.84
9796,7.59
9797,5.72
9798,8.23
9805,1.65
9806,2.73
9807,2.0
9808,8.19
9809,2.24
9810,6.24
9822,12.51
9824,6.78
9825,7.89
9826,7.97
9844,9.68
9845,5.79
9847,2.9
9860,5.48
9861,8.49
9872,10.07
9873,8.58
9874,8.63
9879,3.9
9887,7.71
9888,4.3
9897,5.71
9898,5.7
9899,4.98
9900,4.88
9901,5.39
9902,8.47
9903,6.05
9904,6.96
9905,6.02
9906,3.96
9910,7.56
9911,6.37
9936,5.86
9937,1.4
9939,5.32
9941,6.92
9942,6.94
9943,3.06
9944,6.64
9945,7.29
9946,8.4
9947,4.94
9948,3.74
9949,6.77
9950,6.05
9951,2.93
9973,9.8
10140,1.5
10141,8.7
10142,1.65
10143,5.01
10144,6.42
10148,7.64
10150,1.96
10167,5.5
10185,6.53
10234,12.22
10243,1.81
10244,1.89
10245,6.95
10246,4.64
10249,6.9
10250,5.77
10253,12.07
10254,4.33
10255,7.58
10393,1.6
10394,1.67
10395,1.88
10396,1.82
10397,12.37
10398,12.37
10399,4.9
10420,6.32
10421,1.71
10422,5.52
10423,6.23
10424,5.57
10425,7.46
10426,0.88
10439,2.0
10440,1.42
10449,2.15
10450,2.31
10451,2.38
