id,min,max,mean
6927,0,30,15.0
6928,10,40,25.0
6929,20,40,30.0
6931,20,40,30.0
6943,50,70,60.0
6944,-30,0,-15.0
6946,0,10,5.0
6947,-10,0,-5.0
6948,0,30,15.0
6958,0,30,15.0
6977,0,40,20.0
6979,-20,10,-5.0
6999,10,30,20.0
7000,80,120,100.0
7001,10,50,30.0
7002,10,30,20.0
7003,20,30,25.0
7005,10,30,20.0
7025,-20,0,-10.0
7026,-10,10,0.0
7027,-20,0,-10.0
7028,-20,0,-10.0
7033,-20,10,-5.0
7034,-20,0,-10.0
7035,-20,0,-10.0
7036,-20,10,-5.0
7037,0,40,20.0
7038,-20,0,-10.0
7039,-20,0,-10.0
7059,-20,10,-5.0
